"PUBLISHER_ID","NAME","TEMP_PUB_ID","COMMERCIAL_NAME","ADDRESS"
13540,"NATO office of information and press",13540,"",""
13541,"ИМО",13541,"",""
13542,"West park publishing co",13542,"",""
13543,"Аланс",13543,"",""
13544,"Bu eserin tum yayin haklari Isik Ltd Sti'ye aittir",13544,"",""
13545,"DER yayinlari",13545,"",""
13546,"Harcourt Brace Jovanovich,Publishers",13546,"",""
13547,"Peter collin publishing",13547,"",""
13548,"Beyan,",13548,"",""
13549,"Manning Publications",13549,"",""
13550,"ICFAI center for Management Research",13550,"",""
13551,"The ICFAI Center for Management research",13551,"",""
13552,"Yelken Basimevi",13552,"",""
13553,"Uc S reklam basim tanitim ticaret ltd.sti",13553,"",""
13554,"Ministry of Culture,",13554,"",""
13555,"Yuksekogretim Kurulu Matbaasi",13555,"",""
13556,"Mcgraw-Hill Book Company",13556,"",""
13557,"Turk tarih Kurumu basimevi",13557,"",""
13558,"Ofset&Matbaacilik",13558,"",""
13559,"Zafer",13559,"",""
13560,"Press syndicate",13560,"",""
13561,"Локид-пресс",13561,"",""
13562,"Istanbul Devletbasimevi",13562,"",""
13563,"Holt Rinehart and winston",13563,"",""
13564,"Fatih Yayinevi",13564,"",""
13565,"Istan Universitesi Edebiyat Fakultesi yayinlari",13565,"",""
13566,"Murat kitap ve yayinevi",13566,"",""
13567,"Asian development bank",13567,"",""
13568,"IQ Kultursanat yayincilik",13568,"",""
13569,"Encyclopedia Britannica",13569,"",""
13570,"Veb verlag technik Berlin",13570,"",""
13571,"Cambrdge University press",13571,"",""
13572,"Hyperion paperbacks for children",13572,"",""
13573,"Internatioanl Strategic Research Organization(USAK)",13573,"",""
13574,"Criminal Justice Studies",13574,"",""
13575,"Gul Matbaasi",13575,"",""
13576,"Universite Yayinlari",13576,"",""
13577,"kaknus",13577,"",""
13578,"Ankara Universitesi Basimevi",13578,"",""
13579,"RLC Paris Fransa",13579,"",""
13580,"ВЕЧЕ",13580,"",""
13581,"Гуманитарный центр",13581,"",""
13582,"Претекст",13582,"",""
13583,"Macmillan Heinemann",13583,"",""
13584,"Orbis Books,",13584,"",""
13585,"Little, Brown and Company",13585,"",""
13586,"Blackberry Books",13586,"",""
13587,"Townsend Press",13587,"",""
13588,"Издательский дом Білік",13588,"",""
13589,"John Benjamins Publishing company",13589,"",""
13590,"Continuum,",13590,"",""
13591,"Pavai Publications",13591,"",""
13592,"Second Language Teaching &Curriculum Center",13592,"",""
13593,"Bedford books",13593,"",""
13594,"Barron's Educational Series",13594,"",""
13595,"The College Board",13595,"",""
13596,"New Readers Press",13596,"",""
13597,"Instructional Fair,Inc",13597,"",""
13598,"Educators Puplishing Service, Inc.",13598,"",""
13599,"Tieto LTD",13599,"",""
13600,"Vintage Books a Division of Random House,",13600,"",""
13601,"Longman London and New York",13601,"",""
13602,"St. Martin's Minotaur",13602,"",""
13603,"Memoria Press",13603,"",""
13604,"CSLI Publications",13604,"",""
13605,"Washinghton D.C",13605,"",""
13606,"Caspian Academic Press",13606,"",""
13607,"Dynamic Korea",13607,"",""
13608,"Prentice Hall Regents",13608,"",""
13609,"Goodwill Publishing House",13609,"",""
13610,"Copp Clark Ltd",13610,"",""
13611,"Ленанд",13611,"",""
13612,"Bridgeman art library",13612,"",""
13613,"Arna-b",13613,"",""
13614,"Принтер офсет",13614,"",""
13615,"ҒӨФ ЭКО",13615,"",""
13616,"Нұр-Принт-75",13616,"",""
13617,"Либроком",13617,"",""
13618,"Айрис",13618,"",""
13619,"Принт экспресс",13619,"",""
13620,"InnoPRESS",13620,"",""
13621,"SAMS",13621,"",""
13622,"Әлем",13622,"",""
13623,"Курсив",13623,"",""
13624,"Детская книга",13624,"",""
13625,"Магарыф",13625,"",""
13626,"М.Х..Дулати қоғамдық қоры",13626,"",""
13627,"Новый мир",13627,"",""
13628,"Республиканский издательский кабинет Казахской академии образования им. И.АКлтынсарина",13628,"",""
13629,"Книжный дом",13629,"",""
13630,"Arcitura Education Inc",13630,"",""
13631,"Galileo Press",13631,"",""
13632,"Ультра.Культура",13632,"",""
13633,"Strawberry Canyon LLC",13633,"",""
13634,"The university of chicago press",13634,"",""
13635,"Jossey-Bass",13635,"",""
13636,"Newtonian Press",13636,"",""
13637,"Island books",13637,"",""
13638,"Yalin yayincilik",13638,"",""
13639,"Kitap matbaacilik san.tic.ltd.sti",13639,"",""
13640,"Garland science,Taylor&Francis Group",13640,"",""
13641,"Scion publishing",13641,"",""
13642,"degisim yayinlari",13642,"",""
13643,"Palme yayincilik",13643,"",""
14085,"ӘлНаир",14085,"",""
14086,"Aufbau-Verlag Berlin and Weimar",14086,"",""
14087,"CLE International",14087,"",""
14088,"THOMSON",14088,"",""
14089,"Macmillan Education",14089,"",""
14090,"Өркен",14090,"",""
14091,"Cambridge English Readers",14091,"",""
14092,"Caspian Publishing House",14092,"",""
14093,"МГИУ",14093,"",""
14094,"Lawrence Erlbaum associates",14094,"",""
14095,"LTP",14095,"",""
14096,"Jossey-Bass A Wiley Company,",14096,"",""
14097,"Слайдинг",14097,"",""
14098,"Pomegranate Artbooks",14098,"",""
14099,"Guardian News& Media",14099,"",""
14100,"Delta Publishing",14100,"",""
14101,"Harbin Publishing House",14101,"",""
14102,"Daybreak",14102,"",""
14103,"Macmillan Publishers,",14103,"",""
14104,"Addison Wesley",12149,"",""
14105,"Heinemann Portsmouth NH",14105,"",""
14106,"Heinemann Portsmouth,NH",14106,"",""
14107,"Cartographica",14107,"",""
14108,"Hubei children's press",14108,"",""
14109,"New Century Book House (P)Ltd.",14109,"",""
14110,"Palgrave",14110,"",""
14111,"Hunter",14111,"",""
14112,"Charles Scribner's Sons,",14112,"",""
14113,"Норинт",14113,"",""
14114,"ДеКонт",14114,"",""
14115,"Avalon Travel Publishing",14115,"",""
14116,"George Washington University",14116,"",""
14117,"Kluwer Academic Publishers,",14117,"",""
14118,"Казахско-Русский международный университет",14118,"",""
14119,"Көкше",14119,"",""
14120,"Нестор Академик",14120,"",""
14121,"Научно-издательский центр КОУ",14121,"",""
14122,"Manning Publications Co",14122,"",""
14123,"Картя Молдовеняскэ",14123,"",""
14124,"Елнұр",14124,"",""
14125,"Fono acikoretim kurumu",14125,"",""
14126,"Noi media print",14126,"",""
14127,"Прейскурант",14127,"",""
14128,"Черная курица",14128,"",""
14129,"Pearson Addison Wesley",14129,"",""
14130,"Новое тысячелетие",14130,"",""
14131,"Kurtuba",14131,"",""
14132,"КазНТУ",14132,"",""
14133,"National Academic Press",14133,"",""
14134,"Open University Press",14134,"",""
14135,"Siralar matbaasi",14135,"",""
14136,"Epoka University Research",14136,"",""
14137,"Tavasli matbaacilik",14137,"",""
14138,"Gebze yuksek teknoloji enstitusu",14138,"",""
14139,"Uygun Printing House",14139,"",""
14140,"Orient Express",14140,"",""
14141,"Matbaa Teknisyenleri Koll. sti.,",14141,"",""
14142,"Allyn and Bacon,Inc",14142,"",""
14143,"Paravia bruno mondadori editori",14143,"",""
14144,"Narosa Publishing House",14144,"",""
14145,"ATC international",14145,"",""
14146,"Secure Planet LLC",14146,"",""
14147,"Аннұр Сапа",14147,"",""
14148,"karatay akademi yayinlari",14148,"",""
14149,"Neden kitap",14149,"",""
14150,"Век",14150,"",""
14151,"Издательство Эксмо",14151,"",""
14152,"Printforce",14152,"",""
14153,"РИПОЛ классик",14153,"",""
14154,"Application Development Solutions",14154,"",""
14155,"Milton Keynes",14155,"",""
14156,"University of Ottawa Press",14156,"",""
14157,"Nelson Business",14157,"",""
14158,"Moscow University Press",14158,"",""
14159,"Philipp Reclam jun. Stuttgart",14159,"",""
14160,"World ScientificPartners",14160,"",""
14161,"Printmaster",14161,"",""
14162,"КазМЗА",14162,"",""
14163,"КарГУ",14163,"",""
14164,"Альфа-книга",14164,"",""
14165,"Сталкер",14165,"",""
14166,"ЮРИСТ",14166,"",""
14167,"Бином-Пресс",14167,"",""
14168,"university of Arizona Press",14168,"",""
14169,"Элита",14169,"",""
14170,"ЭкономикС",14170,"",""
14171,"BOOKPRINT",14171,"",""
14172,"Surat A.S.",14172,"",""
14173,"J.Ross Publishing",14173,"",""
14174,"South-Western CENGAGE learing",14174,"",""
14175,"Алтын алқа",14175,"",""
14176,"Association of higher educational institutions of Kazakhstan",14176,"",""
14177,"Rajiv Book Binding House",14177,"",""
14178,"Yonsei University Press",14178,"",""
14179,"Neungin Publishing Co",14179,"",""
14180,"Harvard Business Press",14180,"",""
14181,"Key Curriculum Press",14181,"",""
14182,"Ahmet Yesevi Universitesi",14182,"",""
14183,"Ахмет Ясавы Университеті",14183,"",""
14184,"ГЭОТАР-Медиа",14184,"",""
14185,"Merrill",14185,"",""
14186,"Congress Cataloging in Publication",14186,"",""
14187,"Академпресс",14187,"",""
14188,"Фонд Сорос-Казахстан",14188,"",""
14189,"Золотая книга",14189,"",""
14190,"ХҚТУ-нің баспаханасы",14190,"",""
14191,"КазНПУ им. аль-Фараби",14191,"",""
14192,"Шың кітап",14192,"",""
14193,"Шағыл",14193,"",""
14194,"Ozyurek yayinevi",14194,"",""
14195,"Recete yayinlari",14195,"",""
14196,"Павлодарский государственный педагогический институт",14196,"",""
14197,"Ata yayincilik",14197,"",""
14198,"Сарыжайлау",14198,"",""
14199,"Комитет по языкам Министерства культуры и информации РК",14199,"",""
14200,"қ",14200,"",""
14201,"Абай атындағы Қазақ ұлттық педагогикалық Университеті",14201,"",""
14202,"Neseli yayinlari",14202,"",""
14203,"Blackwell publishing. Ltd",14203,"",""
14204,"Pearson Education, Inc",14204,"",""
14205,"ЭКМОС",14205,"",""
14206,"Мерката М",14206,"",""
14207,"Service Press",14207,"",""
14208,"Әдебиет Әлемі",14208,"",""
14209,"Epsilon",14209,"",""
14210,"Ergun yayinlari",14210,"",""
14211,"SAGE Publications",14211,"",""
14212,"Safran",14212,"",""
14213,"Mc Graw Hill",14213,"",""
14214,"Helbling lANGUAGES",14214,"",""
14215,"Волкова Е.В.",14215,"",""
14216,"Қарағанды полиграфиясы",14216,"",""
14217,"ИФПРКН МОН РК",14217,"",""
14218,"Prunsoop",14218,"",""
14219,"Ахмет Байтұрсынұлы атындағы Тіл білімі институты",14219,"",""
14220,"DK",14220,"",""
14221,"T.C. Kultur Bakanligi",14221,"",""
14222,"TIKA yayin birimi",14222,"",""
14223,"Советский писатель",14223,"",""
14224,"Все для вас",14224,"",""
14225,"Просвещение",14225,"",""
14226,"TC kultur bakanligi",14226,"",""
14227,"Turk dil kurumu yayinlari",14227,"",""
14228,"Ataturk kultur merkezi",14228,"",""
14229,"sebil yayinlari",14229,"",""
14230,"Insan Yayinlari",14230,"",""
14231,"Статистика",14231,"",""
14232,"Государственное типогафия им. К. Пожелы",14232,"",""
14233,"Ataturk kultur merkezi baskanligi",14233,"",""
14234,"Мысль",14234,"",""
14235,"Kultur ve Turizm Bakanligi",14235,"",""
14236,"oz egit-der yayinlari",14236,"",""
14237,"MIT press",14237,"",""
14238,"ibook",14238,"",""
14239,"Progress",14239,"",""
14240,"Academic Press",14240,"",""
14241,"PhotoDisc, Inc.",14241,"",""
14242,"Lawrence Erlbaum Associates",14242,"",""
14243,"Советская Россия",14243,"",""
14244,"Bebek",14244,"",""
14245,"Sevinc Matbaasi",14245,"",""
14246,"Literatur Yayincilik",14246,"",""
14247,"Capital",14247,"",""
14248,"yuce yayinlari",14248,"",""
14249,"Okman ltd",14249,"",""
14250,"University of Geargia Press",14250,"",""
14251,"Pantheon books",14251,"",""
14252,"The National Geographic Society",14252,"",""
14253,"Политиздат",14253,"",""
14254,"САҚ",14254,"",""
14255,"Library of congress cataloging-in-publication data",14255,"",""
14256,"Devlet Kitaplari",14256,"",""
14257,"The Johns Hopkins University Press",14257,"",""
14258,"Turk edebiyat vakfi yayinlari",14258,"",""
14259,"Berkley Books",14259,"",""
14260,"Lawrens Erlbaum Associates",14260,"",""
14261,"Friends of ED",14261,"",""
14262,"Книга",14262,"",""
14263,"Таңбалы",14263,"",""
14264,"Harvard University Press",14264,"",""
14265,"Ufuk otesi yayinlari",14265,"",""
14266,"Bilig yayinlari",14266,"",""
14267,"ЮНВЕС",14267,"",""
14268,"Ministry of education and science of Republic of Kazakhstan",14268,"",""
14269,"Iletisim yayinlari",14269,"",""
14270,"John Wiley&Sons",14270,"",""
14271,"Дәнекер",14271,"",""
14272,"Қазақ ССР Ғылым Академиясының баспасы",14272,"",""
14273,"Издательство Академии Наук Узбекской ССР",14273,"",""
14274,"ҚР Ауыл шаруашылығы министрлігі",14274,"",""
14275,"SAGE",14275,"",""
14276,"Альпина Бизнес Букс",14276,"",""
14277,"ИМЭМО РАН",14277,"",""
14278,"Көркем әдебиет",14278,"",""
14279,"Otuken nesriyat AS",14279,"",""
14280,"Ан - Арыс",14280,"",""
14281,"Государственное издательство технико-теоретической литературы",14281,"",""
14282,"Langenscheidt",14282,"",""
14283,"Cem",14283,"",""
14284,"Aufbau-Verlag",14284,"",""
14285,"Academie-Verlag",14285,"",""
14286,"Мастацкая литература",14286,"",""
14287,"Verlag Volk und Welt",14287,"",""
14288,"Стройиздат",14288,"",""
14289,"Buchverlag Der Morgen",14289,"",""
14290,"Dogan kitapcilik",14290,"",""
14291,"Yapi Kredi yayinlari",14291,"",""
14292,"AnAris",14292,"",""
14293,"Ан-Арыс",14293,"",""
14294,"Boyut yayinevi",14294,"",""
14295,"Mimoza yayinlari",14295,"",""
14296,"Кайнар",14296,"",""
14297,"Интербук",14297,"",""
14298,"Kazakistan Suleyman Demirel Yayini",14298,"",""
14299,"ogun yayinlari",14299,"",""
7782,"PUBLISHER1",7782,"",""
7783,"PUBLISHER2",7783,"",""
14300,"Казахское государственное издательство Художественной литературы",14300,"",""
14301,"Guvender yayinlari",14301,"",""
14302,"Центр политических и международных исследований",14302,"",""
14303,"Mevsim yayin pazarlama",14303,"",""
14304,"Подкова",14304,"",""
14305,"Dryden",14305,"",""
14306,"Центр гуманитарных исследований",14306,"",""
14307,"USA Inf. Ag",14307,"",""
14308,"НИК",14308,"",""
14309,"Книжное издательство",14309,"",""
14310,"Научная-производственная фирма ""Форум""",14310,"",""
14311,"Центр внешней политики и анализа",14311,"",""
14312,"Royal institute of technology",14312,"",""
14313,"Penguin group",14313,"",""
14314,"ViaGrafix corporation",14314,"",""
14315,"Фонд им.Фридриха Эберта",14315,"",""
14316,"Turk Kulturune Hizmet Vakfi",14316,"",""
14317,"Turk Kulturune Arastirma enstitusu",14317,"",""
14318,"ИП Волкова А.В.",14318,"",""
14319,"Vakif Bank",14319,"",""
14320,"Полюс",14320,"",""
14321,"Научно-информационный центр гражданского образования",14321,"",""
14322,"Oxford Bookworms",14322,"",""
14323,"Эверно ТОО",14323,"",""
14324,"Кн.палата",14324,"",""
14325,"European Communities",14325,"",""
14326,"Междунар. отношения",14326,"",""
14327,"издательство агентсва печати новости",14327,"",""
14328,"Международный институт современной политики",14328,"",""
14329,"Ataturk Kultur.M. Y.",14329,"",""
14330,"USA",14330,"",""
14331,"icoc",14331,"",""
14332,"A Minstrel Book",14332,"",""
14333,"ҚАЗақпарат",14333,"",""
14334,"Мехнат",14334,"",""
14335,"Издательский дом Казахстан",14335,"",""
14336,"Қостанай облыстық ақпарат және қоғамдық келісім басқармасы",14336,"",""
14337,"Мартин",14337,"",""
